event_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
35953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013603536118912265,0.0,0.0,0.0,0.0,0.0,0.0,0.012020449706562346,0.0,0.0,0.0,0.0,0.0,0.0
35954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791650334101554
35955,0.0,0.0,0.0,0.0,0.0,3.389137702414409e-06,0.0,0.0009190525140379519,7.621766052027764e-05,0.0,0.0,0.0,0.0,0.0,0.0002277933094933388,0.0,0.0007958921434839963,0.0,0.00041650416854765803,0.0,0.0,0.0,0.0013412687585738102,0.018352572820151437
35956,0.0,0.0,0.0,0.0,0.00033796403214343923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009109076747084024,0.0,0.0,0.0,0.0
35957,0.0,0.0,0.0,0.0,0.00033796403214343923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009109076747084024,0.0,0.0,0.0,0.0
35958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00907769101387024,0.0,0.0,0.0,0.0
35959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002083691381032891,0.00022270229381355088,0.0,0.0,0.0,0.0,0.0,0.0,0.007850265979709973,0.0,0.0073138192389460635,0.0,0.0,0.0,0.0
35960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002083691381032891,0.00022270229381355088,0.0,0.0,0.0,0.0,0.0,0.0,0.007850265979709973,0.0,0.0073138192389460635,0.0,0.0,0.0,0.0
35961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012396335796667696,0.0,0.0
35962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012396335796667696,0.0,0.0
35963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012396335796667696,0.0,0.0
35964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012396335796667696,0.0,0.0
35965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012396335796667696,0.0,0.0
35966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012396335796667696,0.0,0.0
31128,0.0,0.0,0.0,0.0,0.0018504388341566986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012312709625490777,0.0,0.0,0.0,0.0008981650989992256
35967,0.0,0.0,0.0,0.0,0.0018504388341566986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012312709625490777,0.0,0.0,0.0,0.0008981650989992256
35968,0.0,0.0,0.0,0.0,0.0018504388341566986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012312709625490777,0.0,0.0,0.0,0.0008981650989992256
35969,0.0,0.0,0.0,0.0,0.00010692109536200731,0.0,0.00015536296299956633,0.0,0.0,0.0,0.0,0.0,0.0,0.03665055411453251,0.0,0.0,0.0,0.0,0.0,0.0011286318535880778,0.0,0.00226379606351943,0.0,0.000315499755147001
35970,0.0,0.0,0.0025779509900510458,0.0026351843261995323,0.0031525721303463485,0.0,0.0019224669951070658,0.0,0.0,0.0,0.00298947847993578,0.0,0.03266643432306061,0.0,0.0,0.0,0.0,0.0024045323341425414,0.0,0.001384945801035093,0.0,0.018181853086937892,0.0,0.0034258166676353085
35971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010889783958894188,0.0,0.0,0.0,0.0004749598482228125
35972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010889783958894188,0.0,0.0,0.0,0.0004749598482228125
35973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010889783958894188,0.0,0.0,0.0,0.0004749598482228125
35974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010889783958894188,0.0,0.0,0.0,0.0004749598482228125
35975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060613373373491555,0.0,0.0016901517663317506,0.0,0.0
35981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060613373373491555,0.0,0.0016901517663317506,0.0,0.0
35982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060613373373491555,0.0,0.0016901517663317506,0.0,0.0
35983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018810226907903262,0.000934517321210071,0.0,0.0,0.0
35984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018810226907903262,0.000934517321210071,0.0,0.0,0.0
35985,0.0,0.0,0.0,0.0,0.0,0.0,1.621458071086248e-05,0.0,0.0,0.0,0.0,0.0015673349373769962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010734052306319597,0.0,0.00935272027918181,0.0,0.0
35986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35988,0.0,0.0,0.00013174101188398162,0.000383550988915568,0.0,0.0,0.0,0.0,0.0,0.0001536928030263993,0.00027151057716494597,0.0,0.00011144755043652156,0.0,0.0011352530578406163,0.0,0.00677596575321455,0.0,0.0,0.0,0.0,0.030412413844103734,0.010367100549555799,0.0
35989,0.0,0.0,0.0,0.0,4.5707323827955703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012068569354324392,0.0,0.0,0.0,0.0
35990,0.0,0.0,0.0,0.0,4.5707323827955703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012068569354324392,0.0,0.0,0.0,0.0
35991,0.0,0.0,0.0,0.0,4.5707323827955703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012068569354324392,0.0,0.0,0.0,0.0
35992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059560476741503665,0.0,0.0,0.0,0.0
35993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059560476741503665,0.0,0.0,0.0,0.0
35994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
35996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00907769101387024,0.0,0.0,0.0,0.0
35997,0.0,4.4462411911338326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004613364796705683,0.0,0.0,0.0,0.0
35998,0.0,4.4462411911338326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004613364796705683,0.0,0.0,0.0,0.0
35999,0.0,4.4462411911338326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004613364796705683,0.0,0.0,0.0,0.0
36000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989445762699207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031111234957068787,0.0,0.0,0.0,0.0
36001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989445762699207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031111234957068787,0.0,0.0,0.0,0.0
36002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989445762699207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031111234957068787,0.0,0.0,0.0,0.0
36003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989445762699207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031111234957068787,0.0,0.0,0.0,0.0
36004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989445762699207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031111234957068787,0.0,0.0,0.0,0.0
36005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989445762699207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031111234957068787,0.0,0.0,0.0,0.0
36006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
36007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
36008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
36009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010782691365315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026270585470283356,0.0,0.0,0.0,0.0
36010,0.0,0.0,0.0,0.0,0.00033796403214343923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009109076747084024,0.0,0.0,0.0,0.0
36011,0.0,0.0,0.0,0.0,0.00033796403214343923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009109076747084024,0.0,0.0,0.0,0.0
36012,0.0,0.0,0.0,0.0,0.00033796403214343923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009109076747084024,0.0,0.0,0.0,0.0
36013,0.0,0.0,0.0,0.0,0.00033796403214343923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009109076747084024,0.0,0.0,0.0,0.0
36014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912577876360701,0.0,0.0,0.0,0.0,0.0,0.0
36015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912577876360701,0.0,0.0,0.0,0.0,0.0,0.0
36016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912577876360701,0.0,0.0,0.0,0.0,0.0,0.0
36017,0.0,0.0,0.0,0.0008004894001325031,0.0,0.0,0.0,0.0003890353584063405,0.0,0.0,0.0,3.2653768322774354e-05,0.0,0.0,0.0,4.783153000138391e-05,0.0,0.0,0.0,0.006305111216177242,0.0007882818016033522,0.000649673937583616,0.0,0.0
36018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011152229519271774,0.0,0.011055845093096529
36019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011152229519271774,0.0,0.011055845093096529
36020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011152229519271774,0.0,0.011055845093096529
36021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004453027413689948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018789122026175856,0.0,0.004738114327148867
36022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004453027413689948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018789122026175856,0.0,0.004738114327148867
36023,0.0,0.0,0.0,0.0002824134234486964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031528280716854325,0.0004901838353220885,0.0,0.0,0.0,0.0,0.0
